#,Date-Time (EDT),Ch:1 - Temperature   (°C),Ch:2 - Millivolts   (mv),Ch:3 - pH   (pH)
2012,08/28/2023 07:00:00,25.70,176.07,3.72
2013,08/28/2023 08:00:00,25.65,175.29,3.73
2014,08/28/2023 09:00:00,25.67,174.43,3.75
2015,08/28/2023 10:00:00,25.72,173.82,3.76
2016,08/28/2023 11:00:00,25.77,172.66,3.78
2017,08/28/2023 12:00:00,25.87,171.38,3.80
2018,08/28/2023 13:00:00,25.96,170.02,3.83
2019,08/28/2023 14:00:00,25.99,169.30,3.84
2020,08/28/2023 15:00:00,26.11,170.30,3.82
2021,08/28/2023 16:00:00,26.18,169.15,3.85
2022,08/28/2023 17:00:00,26.26,168.91,3.85
2023,08/28/2023 18:00:00,26.23,168.02,3.87
2024,08/28/2023 19:00:00,26.21,167.71,3.87
2025,08/28/2023 20:00:00,26.18,167.35,3.88
2026,08/28/2023 21:00:00,26.13,167.05,3.88
2027,08/28/2023 22:00:00,26.08,166.97,3.88
2028,08/28/2023 23:00:00,26.06,166.66,3.89
2029,08/29/2023 00:00:00,26.06,167.24,3.88
2030,08/29/2023 01:00:00,26.04,167.26,3.88
2031,08/29/2023 02:00:00,26.04,167.15,3.88
2032,08/29/2023 03:00:00,25.99,167.22,3.88
2033,08/29/2023 04:00:00,25.96,166.86,3.88
2034,08/29/2023 05:00:00,25.91,166.88,3.88
2035,08/29/2023 06:00:00,25.87,166.80,3.88
2036,08/29/2023 07:00:00,25.84,166.29,3.89
2037,08/29/2023 08:00:00,25.82,168.43,3.85
2038,08/29/2023 09:00:00,25.82,170.43,3.82
2039,08/29/2023 10:00:00,25.84,171.33,3.80
2040,08/29/2023 11:00:00,25.89,172.27,3.79
2041,08/29/2023 12:00:00,25.99,172.13,3.79
2042,08/29/2023 13:00:00,26.08,171.77,3.80
2043,08/29/2023 14:00:00,26.18,173.24,3.77
2044,08/29/2023 15:00:00,26.28,173.93,3.76
2045,08/29/2023 16:00:00,26.40,173.16,3.78
2046,08/29/2023 17:00:00,26.45,172.13,3.80
2047,08/29/2023 18:00:00,26.45,171.74,3.80
2048,08/29/2023 19:00:00,26.43,172.08,3.80
2049,08/29/2023 20:00:00,26.38,172.27,3.79
2050,08/29/2023 21:00:00,26.13,176.46,3.72
2051,08/29/2023 22:00:00,26.01,177.93,3.69
2052,08/29/2023 23:00:00,26.04,177.72,3.70
2053,08/30/2023 00:00:00,26.04,176.54,3.72
2054,08/30/2023 01:00:00,25.94,175.30,3.74
2055,08/30/2023 02:00:00,25.87,176.57,3.71
2056,08/30/2023 03:00:00,25.84,175.66,3.73
2057,08/30/2023 04:00:00,25.77,176.43,3.72
2058,08/30/2023 05:00:00,25.65,176.85,3.71
2059,08/30/2023 06:00:00,25.55,173.68,3.76
2060,08/30/2023 07:00:00,25.48,169.57,3.83
2061,08/30/2023 08:00:00,25.38,168.77,3.84
2062,08/30/2023 09:00:00,25.38,165.02,3.91
2063,08/30/2023 10:00:00,25.40,161.08,3.98
2064,08/30/2023 11:00:00,25.43,158.11,4.03
2065,08/30/2023 12:00:00,25.43,160.29,3.99
2066,08/30/2023 13:00:00,25.53,159.65,4.00
2067,08/30/2023 14:00:00,25.55,160.71,3.98
2068,08/30/2023 15:00:00,25.57,163.43,3.94
2069,08/30/2023 16:00:00,25.57,166.16,3.89
2070,08/30/2023 17:00:00,25.60,168.77,3.85
2071,08/30/2023 18:00:00,25.62,169.66,3.83
2072,08/30/2023 19:00:00,25.65,171.46,3.80
2073,08/30/2023 20:00:00,25.65,172.69,3.78
2074,08/30/2023 21:00:00,25.62,173.76,3.76
2075,08/30/2023 22:00:00,25.55,174.91,3.74
2076,08/30/2023 23:00:00,25.48,175.65,3.73
2077,08/31/2023 00:00:00,25.36,175.94,3.72
2078,08/31/2023 01:00:00,25.26,176.35,3.71
2079,08/31/2023 02:00:00,25.14,176.99,3.70
2080,08/31/2023 03:00:00,25.02,177.10,3.70
2081,08/31/2023 04:00:00,24.90,177.24,3.69
2082,08/31/2023 05:00:00,24.75,177.30,3.69
2083,08/31/2023 06:00:00,24.63,177.94,3.68
2084,08/31/2023 07:00:00,24.51,178.15,3.67
2085,08/31/2023 08:00:00,24.39,178.26,3.67
2086,08/31/2023 09:00:00,24.32,177.88,3.67
2087,08/31/2023 10:00:00,24.34,177.96,3.67
2088,08/31/2023 11:00:00,24.46,178.29,3.67
2089,08/31/2023 12:00:00,24.70,177.85,3.68
2090,08/31/2023 13:00:00,25.04,178.21,3.68
2091,08/31/2023 14:00:00,25.33,178.36,3.68
2092,08/31/2023 15:00:00,25.57,178.66,3.67
2093,08/31/2023 16:00:00,25.79,178.77,3.68
2094,08/31/2023 17:00:00,25.99,178.76,3.68
2095,08/31/2023 18:00:00,26.08,178.65,3.68
2096,08/31/2023 19:00:00,26.13,178.41,3.69
2097,08/31/2023 20:00:00,26.16,178.49,3.68
2098,08/31/2023 21:00:00,26.11,178.36,3.69
2099,08/31/2023 22:00:00,26.04,178.40,3.68
2100,08/31/2023 23:00:00,25.96,178.43,3.68
2101,09/01/2023 00:00:00,25.89,178.26,3.69
2102,09/01/2023 01:00:00,25.79,178.11,3.69
2103,09/01/2023 02:00:00,25.70,178.05,3.69
2104,09/01/2023 03:00:00,25.60,178.05,3.69
2105,09/01/2023 04:00:00,25.50,178.08,3.68
2106,09/01/2023 05:00:00,25.40,177.99,3.68
2107,09/01/2023 06:00:00,25.28,178.07,3.68
2108,09/01/2023 07:00:00,25.19,178.05,3.68
2109,09/01/2023 08:00:00,25.11,177.82,3.68
2110,09/01/2023 09:00:00,25.04,178.49,3.67
2111,09/01/2023 10:00:00,25.04,178.41,3.67
2112,09/01/2023 11:00:00,25.11,178.11,3.68
2113,09/01/2023 12:00:00,25.21,179.18,3.66
2114,09/01/2023 13:00:00,25.31,179.22,3.66
2115,09/01/2023 14:00:00,25.45,178.93,3.67
2116,09/01/2023 15:00:00,25.55,178.76,3.67
2117,09/01/2023 16:00:00,25.60,179.16,3.67
2118,09/01/2023 17:00:00,25.62,178.93,3.67
2119,09/01/2023 18:00:00,25.62,178.04,3.69
2120,09/01/2023 19:00:00,25.62,177.47,3.70
2121,09/01/2023 20:00:00,25.55,177.72,3.69
2122,09/01/2023 21:00:00,25.57,175.40,3.73
2123,09/01/2023 22:00:00,25.57,172.65,3.78
2124,09/01/2023 23:00:00,25.45,173.15,3.77
2125,09/02/2023 00:00:00,25.31,173.43,3.76
2126,09/02/2023 01:00:00,25.16,174.41,3.74
2127,09/02/2023 02:00:00,25.04,174.88,3.73
2128,09/02/2023 03:00:00,24.92,175.52,3.72
2129,09/02/2023 04:00:00,24.80,175.88,3.71
2130,09/02/2023 05:00:00,24.73,176.18,3.71
2131,09/02/2023 06:00:00,24.65,176.29,3.71
2132,09/02/2023 07:00:00,24.60,176.58,3.70
2133,09/02/2023 08:00:00,24.58,176.63,3.70
2134,09/02/2023 09:00:00,24.56,176.99,3.69
2135,09/02/2023 10:00:00,24.58,177.02,3.69
2136,09/02/2023 11:00:00,24.63,177.44,3.69
2137,09/02/2023 12:00:00,24.73,177.02,3.69
2138,09/02/2023 13:00:00,24.87,177.36,3.69
2139,09/02/2023 14:00:00,25.04,177.72,3.69
2140,09/02/2023 15:00:00,25.16,177.74,3.69
2141,09/02/2023 16:00:00,25.31,177.71,3.69
2142,09/02/2023 17:00:00,25.40,177.80,3.69
2143,09/02/2023 18:00:00,25.48,177.72,3.69
2144,09/02/2023 19:00:00,25.50,178.01,3.69
2145,09/02/2023 20:00:00,25.50,177.80,3.69
2146,09/02/2023 21:00:00,25.45,178.02,3.68
2147,09/02/2023 22:00:00,25.36,178.29,3.68
2148,09/02/2023 23:00:00,25.26,177.96,3.68
2149,09/03/2023 00:00:00,25.11,177.99,3.68
2150,09/03/2023 01:00:00,24.99,177.91,3.68
2151,09/03/2023 02:00:00,24.87,177.93,3.68
2152,09/03/2023 03:00:00,24.73,177.80,3.68
2153,09/03/2023 04:00:00,24.60,178.11,3.67
2154,09/03/2023 05:00:00,24.46,178.22,3.67
2155,09/03/2023 06:00:00,24.34,178.60,3.66
2156,09/03/2023 07:00:00,24.22,178.38,3.66
2157,09/03/2023 08:00:00,24.10,178.35,3.66
2158,09/03/2023 09:00:00,24.03,178.38,3.66
2159,09/03/2023 10:00:00,24.00,178.15,3.67
2160,09/03/2023 11:00:00,24.07,178.07,3.67
2161,09/03/2023 12:00:00,24.22,178.05,3.67
2162,09/03/2023 13:00:00,24.41,178.51,3.66
2163,09/03/2023 14:00:00,24.65,178.76,3.66
2164,09/03/2023 15:00:00,24.87,178.83,3.66
2165,09/03/2023 16:00:00,25.04,179.69,3.65
2166,09/03/2023 17:00:00,25.19,179.54,3.66
2167,09/03/2023 18:00:00,25.36,179.46,3.66
2168,09/03/2023 19:00:00,25.45,179.32,3.66
2169,09/03/2023 20:00:00,25.48,179.08,3.67
2170,09/03/2023 21:00:00,25.45,179.19,3.66
2171,09/03/2023 22:00:00,25.38,179.69,3.65
2172,09/03/2023 23:00:00,25.28,180.27,3.64
2173,09/04/2023 00:00:00,25.16,180.83,3.63
2174,09/04/2023 01:00:00,25.02,180.40,3.64
2175,09/04/2023 02:00:00,24.85,179.96,3.64
2176,09/04/2023 03:00:00,24.70,181.07,3.62
2177,09/04/2023 04:00:00,24.56,180.80,3.63
2178,09/04/2023 05:00:00,24.41,180.76,3.63
2179,09/04/2023 06:00:00,24.27,181.04,3.62
2180,09/04/2023 07:00:00,24.12,180.86,3.62
2181,09/04/2023 08:00:00,23.98,180.66,3.62
2182,09/04/2023 09:00:00,23.88,180.60,3.62
2183,09/04/2023 10:00:00,23.83,180.63,3.62
2184,09/04/2023 11:00:00,23.86,180.85,3.62
2185,09/04/2023 12:00:00,23.93,180.60,3.62
2186,09/04/2023 13:00:00,24.07,180.58,3.62
2187,09/04/2023 14:00:00,24.32,180.65,3.63
2188,09/04/2023 15:00:00,24.56,180.65,3.63
2189,09/04/2023 16:00:00,24.75,180.76,3.63
2190,09/04/2023 17:00:00,24.85,180.79,3.63
2191,09/04/2023 18:00:00,24.97,180.65,3.63
2192,09/04/2023 19:00:00,25.09,180.86,3.63
2193,09/04/2023 20:00:00,25.19,180.66,3.64
2194,09/04/2023 21:00:00,25.23,180.11,3.65
2195,09/04/2023 22:00:00,25.23,180.30,3.64
2196,09/04/2023 23:00:00,25.19,180.27,3.64
2197,09/05/2023 00:00:00,25.06,180.19,3.64
2198,09/05/2023 01:00:00,24.94,179.79,3.65
2199,09/05/2023 02:00:00,24.77,180.13,3.64
2200,09/05/2023 03:00:00,24.58,180.18,3.64
2201,09/05/2023 04:00:00,24.41,180.32,3.63
2202,09/05/2023 05:00:00,24.22,180.16,3.63
2203,09/05/2023 06:00:00,24.00,179.80,3.64
2204,09/05/2023 07:00:00,23.81,179.74,3.64
2205,09/05/2023 08:00:00,23.62,179.65,3.64
2206,09/05/2023 09:00:00,23.50,179.55,3.64
2207,09/05/2023 10:00:00,23.40,179.36,3.64
2208,09/05/2023 11:00:00,23.35,179.21,3.64
2209,09/05/2023 12:00:00,23.38,179.29,3.64
2210,09/05/2023 13:00:00,23.45,179.15,3.64
2211,09/05/2023 14:00:00,23.57,179.19,3.64
2212,09/05/2023 15:00:00,23.71,179.18,3.65
2213,09/05/2023 16:00:00,23.83,179.22,3.65
2214,09/05/2023 17:00:00,23.95,179.19,3.65
2215,09/05/2023 18:00:00,24.07,179.47,3.64
2216,09/05/2023 19:00:00,24.17,179.38,3.65
2217,09/05/2023 20:00:00,24.24,179.38,3.65
2218,09/05/2023 21:00:00,24.29,179.52,3.65
2219,09/05/2023 22:00:00,24.32,179.41,3.65
2220,09/05/2023 23:00:00,24.34,179.49,3.65
2221,09/06/2023 00:00:00,24.34,179.54,3.65
2222,09/06/2023 01:00:00,24.29,179.52,3.65
2223,09/06/2023 02:00:00,24.24,179.60,3.64
2224,09/06/2023 03:00:00,24.17,179.35,3.65
2225,09/06/2023 04:00:00,24.07,179.47,3.64
2226,09/06/2023 05:00:00,23.98,179.29,3.65
2227,09/06/2023 06:00:00,23.88,179.44,3.64
2228,09/06/2023 07:00:00,23.76,179.38,3.64
2229,09/06/2023 08:00:00,23.66,179.10,3.65
2230,09/06/2023 09:00:00,23.59,179.08,3.65
2231,09/06/2023 10:00:00,23.57,179.04,3.65
2232,09/06/2023 11:00:00,23.57,179.05,3.65
2233,09/06/2023 12:00:00,23.59,178.85,3.65
2234,09/06/2023 13:00:00,23.69,178.80,3.65
2235,09/06/2023 14:00:00,23.86,178.83,3.65
2236,09/06/2023 15:00:00,24.05,178.99,3.65
2237,09/06/2023 16:00:00,24.22,179.13,3.65
2238,09/06/2023 17:00:00,24.34,179.26,3.65
2239,09/06/2023 18:00:00,24.44,179.36,3.65
2240,09/06/2023 19:00:00,24.51,179.43,3.65
2241,09/06/2023 20:00:00,24.58,179.61,3.65
2242,09/06/2023 21:00:00,24.63,179.43,3.65
2243,09/06/2023 22:00:00,24.68,179.66,3.65
2244,09/06/2023 23:00:00,24.75,179.97,3.64
2245,09/07/2023 00:00:00,24.77,180.07,3.64
2246,09/07/2023 01:00:00,24.77,180.08,3.64
2247,09/07/2023 02:00:00,24.75,180.27,3.64
2248,09/07/2023 03:00:00,24.70,179.83,3.64
2249,09/07/2023 04:00:00,24.63,180.21,3.64
2250,09/07/2023 05:00:00,24.53,180.41,3.63
2251,09/07/2023 06:00:00,24.44,180.72,3.63
2252,09/07/2023 07:00:00,24.32,180.74,3.62
2253,09/07/2023 08:00:00,24.22,180.85,3.62
2254,09/07/2023 09:00:00,24.12,180.63,3.62
2255,09/07/2023 10:00:00,24.12,180.61,3.62
2256,09/07/2023 11:00:00,24.12,180.66,3.62
2257,09/07/2023 12:00:00,24.15,180.44,3.63
2258,09/07/2023 13:00:00,24.19,180.38,3.63
2259,09/07/2023 14:00:00,24.32,180.36,3.63
2260,09/07/2023 15:00:00,24.44,180.27,3.63
2261,09/07/2023 16:00:00,24.53,180.13,3.64
2262,09/07/2023 17:00:00,24.63,180.07,3.64
2263,09/07/2023 18:00:00,24.68,180.16,3.64
2264,09/07/2023 19:00:00,24.73,180.11,3.64
2265,09/07/2023 20:00:00,24.75,180.11,3.64
2266,09/07/2023 21:00:00,24.77,180.18,3.64
2267,09/07/2023 22:00:00,24.82,180.18,3.64
2268,09/07/2023 23:00:00,24.85,180.35,3.64
2269,09/08/2023 00:00:00,24.87,180.36,3.64
2270,09/08/2023 01:00:00,24.90,180.49,3.64
2271,09/08/2023 02:00:00,24.92,180.43,3.64
2272,09/08/2023 03:00:00,24.92,180.55,3.63
2273,09/08/2023 04:00:00,24.92,180.54,3.64
2274,09/08/2023 05:00:00,24.92,180.65,3.63
2275,09/08/2023 06:00:00,24.90,180.80,3.63
2276,09/08/2023 07:00:00,24.85,180.54,3.63
2277,09/08/2023 08:00:00,24.80,180.57,3.63
2278,09/08/2023 09:00:00,24.77,180.24,3.64
2279,09/08/2023 10:00:00,24.75,180.72,3.63
2280,09/08/2023 11:00:00,24.70,180.76,3.63
2281,09/08/2023 12:00:00,24.68,180.72,3.63
2282,09/08/2023 13:00:00,24.70,180.61,3.63
2283,09/08/2023 14:00:00,24.70,180.47,3.63
2284,09/08/2023 15:00:00,24.68,180.69,3.63
2285,09/08/2023 16:00:00,24.68,180.52,3.63
2286,09/08/2023 17:00:00,24.70,180.43,3.63
2287,09/08/2023 18:00:00,24.70,180.58,3.63
2288,09/08/2023 19:00:00,24.68,180.40,3.63
2289,09/08/2023 20:00:00,24.65,180.41,3.63
2290,09/08/2023 21:00:00,24.60,180.19,3.64
2291,09/08/2023 22:00:00,24.56,180.40,3.63
2292,09/08/2023 23:00:00,24.51,180.77,3.63
2293,09/09/2023 00:00:00,24.48,180.88,3.62
2294,09/09/2023 01:00:00,24.44,180.71,3.63
2295,09/09/2023 02:00:00,24.36,180.52,3.63
2296,09/09/2023 03:00:00,24.32,180.49,3.63
2297,09/09/2023 04:00:00,24.27,180.54,3.63
2298,09/09/2023 05:00:00,24.19,180.47,3.63
2299,09/09/2023 06:00:00,24.12,180.35,3.63
2300,09/09/2023 07:00:00,24.05,180.13,3.63
2301,09/09/2023 08:00:00,23.98,180.01,3.63
2302,09/09/2023 09:00:00,23.95,179.97,3.63
2303,09/09/2023 10:00:00,23.98,179.71,3.64
2304,09/09/2023 11:00:00,24.03,179.65,3.64
2305,09/09/2023 12:00:00,24.05,179.41,3.64
2306,09/09/2023 13:00:00,24.05,179.46,3.64
2307,09/09/2023 14:00:00,24.05,179.52,3.64
2308,09/09/2023 15:00:00,24.07,179.55,3.64
2309,09/09/2023 16:00:00,24.07,179.38,3.65
2310,09/09/2023 17:00:00,24.07,179.15,3.65
2311,09/09/2023 18:00:00,24.10,178.96,3.65
2312,09/09/2023 19:00:00,24.10,178.82,3.66
2313,09/09/2023 20:00:00,24.07,178.52,3.66
2314,09/09/2023 21:00:00,24.05,178.41,3.66
2315,09/09/2023 22:00:00,24.03,178.40,3.66
2316,09/09/2023 23:00:00,23.98,178.68,3.66
2317,09/10/2023 00:00:00,23.95,178.61,3.66
2318,09/10/2023 01:00:00,23.93,178.57,3.66
2319,09/10/2023 02:00:00,23.91,178.61,3.66
2320,09/10/2023 03:00:00,23.88,178.38,3.66
2321,09/10/2023 04:00:00,23.83,178.33,3.66
2322,09/10/2023 05:00:00,23.81,178.24,3.66
2323,09/10/2023 06:00:00,23.76,177.86,3.67
2324,09/10/2023 07:00:00,23.71,178.35,3.66
2325,09/10/2023 08:00:00,23.66,177.86,3.67
2326,09/10/2023 09:00:00,23.66,177.82,3.67
2327,09/10/2023 10:00:00,23.74,177.76,3.67
2328,09/10/2023 11:00:00,23.81,177.65,3.67
2329,09/10/2023 12:00:00,23.88,177.38,3.68
2330,09/10/2023 13:00:00,23.93,177.27,3.68
2331,09/10/2023 14:00:00,23.98,177.79,3.67
2332,09/10/2023 15:00:00,24.05,177.93,3.67
2333,09/10/2023 16:00:00,24.07,177.83,3.67
2334,09/10/2023 17:00:00,24.12,177.47,3.68
2335,09/10/2023 18:00:00,24.12,177.46,3.68
2336,09/10/2023 19:00:00,24.10,177.40,3.68
2337,09/10/2023 20:00:00,24.10,177.18,3.68
2338,09/10/2023 21:00:00,24.10,177.44,3.68
2339,09/10/2023 22:00:00,24.10,177.66,3.68
2340,09/10/2023 23:00:00,24.10,177.79,3.67
2341,09/11/2023 00:00:00,24.07,177.94,3.67
2342,09/11/2023 01:00:00,24.07,178.05,3.67
2343,09/11/2023 02:00:00,24.07,177.99,3.67
2344,09/11/2023 03:00:00,24.05,177.91,3.67
2345,09/11/2023 04:00:00,24.03,177.90,3.67
2346,09/11/2023 05:00:00,24.00,177.85,3.67
2347,09/11/2023 06:00:00,24.00,177.86,3.67
2348,09/11/2023 07:00:00,23.98,177.86,3.67
2349,09/11/2023 08:00:00,23.95,177.93,3.67
2350,09/11/2023 09:00:00,23.98,177.36,3.68
2351,09/11/2023 10:00:00,24.05,177.26,3.68
2352,09/11/2023 11:00:00,24.15,177.60,3.68
2353,09/11/2023 12:00:00,24.27,177.69,3.68
2354,09/11/2023 13:00:00,24.36,178.02,3.67
2355,09/11/2023 14:00:00,24.46,177.90,3.68
2356,09/11/2023 15:00:00,24.60,177.05,3.69
2357,09/11/2023 16:00:00,24.63,176.94,3.69
2358,09/11/2023 17:00:00,24.65,176.27,3.71
2359,09/11/2023 18:00:00,24.56,177.74,3.68
2360,09/11/2023 19:00:00,24.53,174.99,3.73
2361,09/11/2023 20:00:00,24.56,174.41,3.74
2362,09/11/2023 21:00:00,24.51,166.43,3.87
2363,09/11/2023 22:00:00,24.51,163.91,3.92
2364,09/11/2023 23:00:00,24.34,166.97,3.86
2365,09/12/2023 00:00:00,24.15,169.35,3.82
2366,09/12/2023 01:00:00,23.98,171.69,3.78
2367,09/12/2023 02:00:00,23.81,172.26,3.77
2368,09/12/2023 03:00:00,23.69,174.49,3.73
2369,09/12/2023 04:00:00,23.54,174.69,3.72
2370,09/12/2023 05:00:00,23.42,175.44,3.71
2371,09/12/2023 06:00:00,23.30,175.74,3.70
2372,09/12/2023 07:00:00,23.18,175.93,3.70
2373,09/12/2023 08:00:00,23.09,176.35,3.69
2374,09/12/2023 09:00:00,23.04,176.33,3.69
2375,09/12/2023 10:00:00,23.09,176.18,3.69
2376,09/12/2023 11:00:00,23.23,176.33,3.69
2377,09/12/2023 12:00:00,23.50,176.55,3.69
2378,09/12/2023 13:00:00,23.88,176.19,3.70
2379,09/12/2023 14:00:00,24.24,176.40,3.70
2380,09/12/2023 15:00:00,24.53,176.49,3.70
2381,09/12/2023 16:00:00,24.82,177.29,3.69
2382,09/12/2023 17:00:00,25.02,176.18,3.71
2383,09/12/2023 18:00:00,25.16,176.90,3.70
2384,09/12/2023 19:00:00,25.23,177.79,3.69
2385,09/12/2023 20:00:00,25.26,178.30,3.68
2386,09/12/2023 21:00:00,25.23,178.66,3.67
2387,09/12/2023 22:00:00,25.16,179.51,3.66
2388,09/12/2023 23:00:00,25.06,179.60,3.65
2389,09/13/2023 00:00:00,24.99,179.24,3.66
2390,09/13/2023 01:00:00,24.87,179.26,3.66
2391,09/13/2023 02:00:00,24.75,178.80,3.66
2392,09/13/2023 03:00:00,24.63,178.82,3.66
2393,09/13/2023 04:00:00,24.51,178.38,3.67
2394,09/13/2023 05:00:00,24.36,178.74,3.66
2395,09/13/2023 06:00:00,24.27,178.85,3.66
2396,09/13/2023 07:00:00,24.15,178.97,3.65
2397,09/13/2023 08:00:00,24.05,178.90,3.65
2398,09/13/2023 09:00:00,23.98,178.83,3.65
2399,09/13/2023 10:00:00,23.98,178.52,3.66
2400,09/13/2023 11:00:00,24.03,178.60,3.66
2401,09/13/2023 12:00:00,24.17,177.77,3.67
2402,09/13/2023 13:00:00,24.39,177.80,3.68
2403,09/13/2023 14:00:00,24.68,177.79,3.68
2404,09/13/2023 15:00:00,24.94,178.04,3.68
2405,09/13/2023 16:00:00,25.11,178.47,3.67
2406,09/13/2023 17:00:00,25.28,178.68,3.67
2407,09/13/2023 18:00:00,25.48,178.82,3.67
2408,09/13/2023 19:00:00,25.60,178.60,3.68
2409,09/13/2023 20:00:00,25.65,178.69,3.68
2410,09/13/2023 21:00:00,25.62,178.83,3.67
2411,09/13/2023 22:00:00,25.57,178.96,3.67
2412,09/13/2023 23:00:00,25.50,178.99,3.67
2413,09/14/2023 00:00:00,25.40,179.18,3.66
2414,09/14/2023 01:00:00,25.31,178.66,3.67
2415,09/14/2023 02:00:00,25.21,179.22,3.66
2416,09/14/2023 03:00:00,25.11,179.30,3.66
2417,09/14/2023 04:00:00,24.99,179.60,3.65
2418,09/14/2023 05:00:00,24.90,178.52,3.67
2419,09/14/2023 06:00:00,24.77,178.52,3.67
2420,09/14/2023 07:00:00,24.65,178.27,3.67
2421,09/14/2023 08:00:00,24.56,178.55,3.67
2422,09/14/2023 09:00:00,24.46,178.02,3.67
2423,09/14/2023 10:00:00,24.44,178.26,3.67
2424,09/14/2023 11:00:00,24.46,178.05,3.67
2425,09/14/2023 12:00:00,24.56,177.99,3.68
2426,09/14/2023 13:00:00,24.68,177.79,3.68
2427,09/14/2023 14:00:00,24.85,178.60,3.67
2428,09/14/2023 15:00:00,25.09,178.80,3.67
2429,09/14/2023 16:00:00,25.28,178.16,3.68
2430,09/14/2023 17:00:00,25.43,178.61,3.67
2431,09/14/2023 18:00:00,25.50,177.80,3.69
2432,09/14/2023 19:00:00,25.57,177.76,3.69
2433,09/14/2023 20:00:00,25.67,177.76,3.69
2434,09/14/2023 21:00:00,25.72,177.94,3.69
2435,09/14/2023 22:00:00,25.72,178.22,3.68
2436,09/14/2023 23:00:00,25.70,177.79,3.69
2437,09/15/2023 00:00:00,25.65,178.10,3.69
2438,09/15/2023 01:00:00,25.57,178.04,3.69
2439,09/15/2023 02:00:00,25.50,178.02,3.69
2440,09/15/2023 03:00:00,25.40,178.07,3.68
2441,09/15/2023 04:00:00,25.28,178.05,3.68
2442,09/15/2023 05:00:00,25.16,178.02,3.68
2443,09/15/2023 06:00:00,25.04,177.69,3.69
2444,09/15/2023 07:00:00,24.92,177.63,3.69
2445,09/15/2023 08:00:00,24.82,177.47,3.69
2446,09/15/2023 09:00:00,24.73,177.43,3.69
2447,09/15/2023 10:00:00,24.68,177.10,3.69
2448,09/15/2023 11:00:00,24.68,177.11,3.69
2449,09/15/2023 12:00:00,24.70,176.80,3.70
2450,09/15/2023 13:00:00,24.77,176.80,3.70
2451,09/15/2023 14:00:00,24.92,176.41,3.71
2452,09/15/2023 15:00:00,25.06,176.46,3.71
2453,09/15/2023 16:00:00,25.19,176.30,3.71
2454,09/15/2023 17:00:00,25.28,176.27,3.71
2455,09/15/2023 18:00:00,25.33,176.47,3.71
2456,09/15/2023 19:00:00,25.33,176.49,3.71
2457,09/15/2023 20:00:00,25.33,176.49,3.71
2458,09/15/2023 21:00:00,25.36,176.79,3.70
2459,09/15/2023 22:00:00,25.36,176.69,3.71
2460,09/15/2023 23:00:00,25.33,176.68,3.71
2461,09/16/2023 00:00:00,25.28,176.65,3.71
2462,09/16/2023 01:00:00,25.23,176.52,3.71
2463,09/16/2023 02:00:00,25.16,176.55,3.71
2464,09/16/2023 03:00:00,25.09,176.74,3.70
2465,09/16/2023 04:00:00,24.99,176.97,3.70
2466,09/16/2023 05:00:00,24.87,176.79,3.70
2467,09/16/2023 06:00:00,24.77,176.58,3.70
2468,09/16/2023 07:00:00,24.68,176.60,3.70
2469,09/16/2023 08:00:00,24.58,176.58,3.70
2470,09/16/2023 09:00:00,24.51,176.54,3.70
2471,09/16/2023 10:00:00,24.48,176.74,3.70
2472,09/16/2023 11:00:00,24.48,176.52,3.70
2473,09/16/2023 12:00:00,24.48,176.71,3.70
2474,09/16/2023 13:00:00,24.51,176.47,3.70
2475,09/16/2023 14:00:00,24.58,176.65,3.70
2476,09/16/2023 15:00:00,24.63,176.72,3.70
2477,09/16/2023 16:00:00,24.68,176.57,3.70
2478,09/16/2023 17:00:00,24.73,176.66,3.70
2479,09/16/2023 18:00:00,24.75,176.86,3.70
2480,09/16/2023 19:00:00,24.77,177.11,3.69
2481,09/16/2023 20:00:00,24.77,177.27,3.69
2482,09/16/2023 21:00:00,24.80,177.32,3.69
2483,09/16/2023 22:00:00,24.80,177.51,3.69
2484,09/16/2023 23:00:00,24.80,177.44,3.69
2485,09/17/2023 00:00:00,24.77,177.43,3.69
2486,09/17/2023 01:00:00,24.77,177.44,3.69
2487,09/17/2023 02:00:00,24.73,177.72,3.68
2488,09/17/2023 03:00:00,24.70,177.52,3.68
2489,09/17/2023 04:00:00,24.65,177.68,3.68
2490,09/17/2023 05:00:00,24.60,177.41,3.69
2491,09/17/2023 06:00:00,24.56,177.61,3.68
2492,09/17/2023 07:00:00,24.48,177.63,3.68
2493,09/17/2023 08:00:00,24.44,177.54,3.68
2494,09/17/2023 09:00:00,24.39,177.47,3.68
2495,09/17/2023 10:00:00,24.41,177.76,3.68
2496,09/17/2023 11:00:00,24.44,177.36,3.68
2497,09/17/2023 12:00:00,24.46,177.43,3.68
2498,09/17/2023 13:00:00,24.48,177.49,3.68
2499,09/17/2023 14:00:00,24.58,177.43,3.69
2500,09/17/2023 15:00:00,24.70,177.07,3.69
2501,09/17/2023 16:00:00,24.73,177.01,3.69
2502,09/17/2023 17:00:00,24.75,177.04,3.69
2503,09/17/2023 18:00:00,24.82,177.66,3.68
2504,09/17/2023 19:00:00,24.87,177.21,3.69
2505,09/17/2023 20:00:00,24.92,177.44,3.69
2506,09/17/2023 21:00:00,24.92,177.30,3.69
2507,09/17/2023 22:00:00,24.92,177.71,3.68
2508,09/17/2023 23:00:00,24.90,177.47,3.69
