#,Date-Time (EST),Ch: 1 - Temperature   (°C ),Ch: 2 - Millivolts   (mv),Ch: 3 - pH   (pH)
1635,12/25/2022 12:06:04,6.74,157.99,3.60
1636,12/25/2022 12:21:04,6.81,158.05,3.60
1637,12/25/2022 12:36:04,6.89,158.10,3.60
1638,12/25/2022 12:51:04,6.96,158.05,3.60
1639,12/25/2022 13:06:04,7.04,158.08,3.61
1640,12/25/2022 13:21:04,7.09,158.13,3.60
1641,12/25/2022 13:36:04,7.14,158.25,3.60
1642,12/25/2022 13:51:04,7.19,158.25,3.60
1643,12/25/2022 14:06:04,7.24,158.21,3.61
1644,12/25/2022 14:21:04,7.29,158.22,3.61
1645,12/25/2022 14:36:04,7.32,158.18,3.61
1646,12/25/2022 14:51:04,7.37,158.15,3.61
1647,12/25/2022 15:06:04,7.42,158.02,3.61
1648,12/25/2022 15:21:04,7.44,158.10,3.61
1649,12/25/2022 15:36:04,7.49,158.21,3.61
1650,12/25/2022 15:51:04,7.54,158.33,3.61
1651,12/25/2022 16:06:04,7.57,158.40,3.61
1652,12/25/2022 16:21:04,7.59,158.36,3.61
1653,12/25/2022 16:36:04,7.62,158.38,3.61
1654,12/25/2022 16:51:04,7.64,158.44,3.61
1655,12/25/2022 17:06:04,7.64,158.46,3.61
1656,12/25/2022 17:21:04,7.67,158.46,3.61
1657,12/25/2022 17:36:04,7.67,158.54,3.60
1658,12/25/2022 17:51:04,7.67,158.52,3.60
1659,12/25/2022 18:06:04,7.67,158.50,3.61
1660,12/25/2022 18:21:04,7.67,158.50,3.61
1661,12/25/2022 18:36:04,7.64,158.57,3.60
1662,12/25/2022 18:51:04,7.62,158.69,3.60
1663,12/25/2022 19:06:04,7.59,158.72,3.60
1664,12/25/2022 19:21:04,7.57,158.83,3.60
1665,12/25/2022 19:36:04,7.54,159.00,3.59
1666,12/25/2022 19:51:04,7.52,159.02,3.59
1667,12/25/2022 20:06:04,7.49,159.02,3.59
1668,12/25/2022 20:21:04,7.47,159.08,3.59
1669,12/25/2022 20:36:04,7.44,159.07,3.59
1670,12/25/2022 20:51:04,7.42,159.07,3.59
1671,12/25/2022 21:06:04,7.37,159.15,3.59
1672,12/25/2022 21:21:04,7.34,159.25,3.59
1673,12/25/2022 21:36:04,7.32,159.24,3.59
1674,12/25/2022 21:51:04,7.29,159.24,3.59
1675,12/25/2022 22:06:04,7.24,159.22,3.59
1676,12/25/2022 22:21:04,7.22,159.15,3.59
1677,12/25/2022 22:36:04,7.19,159.18,3.59
1678,12/25/2022 22:51:04,7.17,159.16,3.59
1679,12/25/2022 23:06:04,7.12,159.10,3.59
1680,12/25/2022 23:21:04,7.09,159.05,3.59
1681,12/25/2022 23:36:04,7.07,159.08,3.59
1682,12/25/2022 23:51:04,7.04,158.94,3.59
1683,12/26/2022 00:06:04,6.99,159.02,3.59
1684,12/26/2022 00:21:04,6.96,158.94,3.59
1685,12/26/2022 00:36:04,6.94,158.96,3.59
1686,12/26/2022 00:51:04,6.91,158.91,3.59
1687,12/26/2022 01:06:04,6.86,158.88,3.59
1688,12/26/2022 01:21:04,6.84,158.94,3.59
1689,12/26/2022 01:36:04,6.81,158.85,3.59
1690,12/26/2022 01:51:04,6.76,158.71,3.59
1691,12/26/2022 02:06:04,6.74,158.79,3.59
1692,12/26/2022 02:21:04,6.71,158.72,3.59
1693,12/26/2022 02:36:04,6.69,158.63,3.59
1694,12/26/2022 02:51:04,6.66,158.54,3.59
1695,12/26/2022 03:06:04,6.64,158.50,3.59
1696,12/26/2022 03:21:04,6.59,158.49,3.59
1697,12/26/2022 03:36:04,6.56,158.49,3.59
1698,12/26/2022 03:51:04,6.53,158.50,3.59
1699,12/26/2022 04:06:04,6.51,158.44,3.59
1700,12/26/2022 04:21:04,6.46,158.38,3.59
1701,12/26/2022 04:36:04,6.43,158.35,3.59
1702,12/26/2022 04:51:04,6.41,158.32,3.59
1703,12/26/2022 05:06:04,6.36,158.27,3.59
1704,12/26/2022 05:21:04,6.33,158.27,3.59
1705,12/26/2022 05:36:04,6.28,157.77,3.60
1706,12/26/2022 05:51:04,6.26,157.57,3.61
1707,12/26/2022 06:06:04,6.20,157.63,3.60
1708,12/26/2022 06:21:04,6.18,157.61,3.60
1709,12/26/2022 06:36:04,6.15,157.75,3.60
1710,12/26/2022 06:51:04,6.10,157.77,3.60
1711,12/26/2022 07:06:04,6.08,157.80,3.60
1712,12/26/2022 07:21:04,6.05,157.83,3.60
1713,12/26/2022 07:36:04,6.00,157.86,3.60
1714,12/26/2022 07:51:04,5.97,157.80,3.60
1715,12/26/2022 08:06:04,5.95,157.80,3.60
1716,12/26/2022 08:21:04,5.92,157.72,3.60
1717,12/26/2022 08:36:04,5.90,157.71,3.60
1718,12/26/2022 08:51:04,5.90,157.54,3.60
1719,12/26/2022 09:06:04,5.90,157.54,3.60
1720,12/26/2022 09:21:04,5.92,157.49,3.60
1721,12/26/2022 09:36:04,5.92,157.47,3.60
1722,12/26/2022 09:51:04,5.95,157.44,3.60
1723,12/26/2022 10:06:04,6.00,157.41,3.61
1724,12/26/2022 10:21:04,6.03,157.40,3.61
1725,12/26/2022 10:36:04,6.10,157.44,3.61
1726,12/26/2022 10:51:04,6.15,157.52,3.60
1727,12/26/2022 11:06:04,6.20,157.57,3.60
1728,12/26/2022 11:21:04,6.26,157.60,3.60
1729,12/26/2022 11:36:04,6.33,157.69,3.60
1730,12/26/2022 11:51:04,6.41,157.80,3.60
1731,12/26/2022 12:06:04,6.51,157.86,3.60
1732,12/26/2022 12:21:04,6.59,157.90,3.60
1733,12/26/2022 12:36:04,6.66,157.90,3.60
1734,12/26/2022 12:51:04,6.74,157.90,3.61
1735,12/26/2022 13:06:04,6.84,157.90,3.61
1736,12/26/2022 13:21:04,6.89,157.90,3.61
1737,12/26/2022 13:36:04,6.96,157.90,3.61
1738,12/26/2022 13:51:04,7.02,157.88,3.61
1739,12/26/2022 14:06:04,7.07,157.94,3.61
1740,12/26/2022 14:21:04,7.14,157.82,3.61
1741,12/26/2022 14:36:04,7.19,157.79,3.61
1742,12/26/2022 14:51:04,7.27,157.77,3.61
1743,12/26/2022 15:06:04,7.32,157.80,3.61
1744,12/26/2022 15:21:04,7.37,157.85,3.61
1745,12/26/2022 15:36:04,7.42,157.86,3.61
1746,12/26/2022 15:51:04,7.47,157.90,3.61
1747,12/26/2022 16:06:04,7.49,157.88,3.61
1748,12/26/2022 16:21:04,7.54,158.22,3.61
1749,12/26/2022 16:36:04,7.59,158.44,3.61
1750,12/26/2022 16:51:04,7.62,158.41,3.61
1751,12/26/2022 17:06:04,7.67,158.30,3.61
1752,12/26/2022 17:21:04,7.69,158.30,3.61
1753,12/26/2022 17:36:04,7.72,158.22,3.61
1754,12/26/2022 17:51:04,7.74,158.15,3.61
1755,12/26/2022 18:06:04,7.72,158.10,3.61
1756,12/26/2022 18:21:04,7.69,157.94,3.62
1757,12/26/2022 18:36:04,7.67,158.05,3.61
1758,12/26/2022 18:51:04,7.64,158.02,3.61
1759,12/26/2022 19:06:04,7.62,158.00,3.61
1760,12/26/2022 19:21:04,7.59,158.18,3.61
1761,12/26/2022 19:36:04,7.54,158.22,3.61
1762,12/26/2022 19:51:04,7.52,158.22,3.61
1763,12/26/2022 20:06:04,7.47,158.41,3.60
1764,12/26/2022 20:21:04,7.44,158.44,3.60
1765,12/26/2022 20:36:04,7.39,158.46,3.60
1766,12/26/2022 20:51:04,7.37,158.63,3.60
1767,12/26/2022 21:06:04,7.34,158.61,3.60
1768,12/26/2022 21:21:04,7.29,158.55,3.60
1769,12/26/2022 21:36:04,7.27,158.52,3.60
1770,12/26/2022 21:51:04,7.22,158.61,3.60
1771,12/26/2022 22:06:04,7.19,158.60,3.60
1772,12/26/2022 22:21:04,7.14,158.57,3.60
1773,12/26/2022 22:36:04,7.12,158.58,3.60
1774,12/26/2022 22:51:04,7.07,158.61,3.60
1775,12/26/2022 23:06:04,7.02,158.52,3.60
1776,12/26/2022 23:21:04,6.99,158.54,3.60
1777,12/26/2022 23:36:04,6.94,158.46,3.60
1778,12/26/2022 23:51:04,6.89,158.47,3.60
1779,12/27/2022 00:06:04,6.86,158.44,3.60
1780,12/27/2022 00:21:04,6.81,158.33,3.60
1781,12/27/2022 00:36:04,6.76,158.33,3.60
1782,12/27/2022 00:51:04,6.74,158.33,3.60
1783,12/27/2022 01:06:04,6.71,158.24,3.60
1784,12/27/2022 01:21:04,6.66,158.27,3.60
1785,12/27/2022 01:36:04,6.66,158.18,3.60
1786,12/27/2022 01:51:04,6.61,158.07,3.60
1787,12/27/2022 02:06:04,6.59,158.22,3.60
1788,12/27/2022 02:21:04,6.56,158.10,3.60
1789,12/27/2022 02:36:04,6.53,158.15,3.60
1790,12/27/2022 02:51:04,6.51,158.21,3.60
1791,12/27/2022 03:06:04,6.46,158.13,3.60
1792,12/27/2022 03:21:04,6.46,158.00,3.60
1793,12/27/2022 03:36:04,6.41,157.97,3.60
1794,12/27/2022 03:51:04,6.38,157.96,3.60
1795,12/27/2022 04:06:04,6.36,158.00,3.60
1796,12/27/2022 04:21:04,6.33,157.94,3.60
1797,12/27/2022 04:36:04,6.31,157.90,3.60
1798,12/27/2022 04:51:04,6.28,157.91,3.60
1799,12/27/2022 05:06:04,6.23,157.93,3.60
1800,12/27/2022 05:21:04,6.20,157.82,3.60
1801,12/27/2022 05:36:04,6.18,157.75,3.60
1802,12/27/2022 05:51:04,6.15,157.85,3.60
1803,12/27/2022 06:06:04,6.13,157.63,3.60
1804,12/27/2022 06:21:04,6.13,157.41,3.61
1805,12/27/2022 06:36:04,6.10,157.32,3.61
1806,12/27/2022 06:51:04,6.05,157.24,3.61
1807,12/27/2022 07:06:04,6.03,157.16,3.61
1808,12/27/2022 07:21:04,6.03,157.18,3.61
1809,12/27/2022 07:36:04,6.00,157.16,3.61
1810,12/27/2022 07:51:04,5.97,157.21,3.61
1811,12/27/2022 08:06:04,5.97,157.25,3.61
1812,12/27/2022 08:21:04,5.97,157.24,3.61
1813,12/27/2022 08:36:04,5.97,157.18,3.61
1814,12/27/2022 08:51:04,5.97,157.21,3.61
1815,12/27/2022 09:06:04,6.00,157.24,3.61
1816,12/27/2022 09:21:04,6.03,157.22,3.61
1817,12/27/2022 09:36:04,6.05,157.25,3.61
1818,12/27/2022 09:51:04,6.10,157.29,3.61
1819,12/27/2022 10:06:04,6.15,157.38,3.61
1820,12/27/2022 10:21:04,6.20,157.47,3.61
1821,12/27/2022 10:36:04,6.28,157.55,3.61
1822,12/27/2022 10:51:04,6.33,157.52,3.61
1823,12/27/2022 11:06:04,6.41,157.61,3.61
1824,12/27/2022 11:21:04,6.48,157.71,3.61
1825,12/27/2022 11:36:04,6.56,157.86,3.60
1826,12/27/2022 11:51:04,6.64,157.90,3.60
1827,12/27/2022 12:06:04,6.74,158.02,3.60
1828,12/27/2022 12:21:04,6.81,158.05,3.60
1829,12/27/2022 12:36:04,6.89,158.07,3.60
1830,12/27/2022 12:51:04,6.99,158.10,3.60
1831,12/27/2022 13:06:04,7.07,158.00,3.61
1832,12/27/2022 13:21:04,7.14,157.97,3.61
1833,12/27/2022 13:36:04,7.19,158.00,3.61
1834,12/27/2022 13:51:04,7.24,157.99,3.61
1835,12/27/2022 14:06:04,7.32,157.91,3.61
1836,12/27/2022 14:21:04,7.37,157.94,3.61
1837,12/27/2022 14:36:04,7.44,157.91,3.61
1838,12/27/2022 14:51:04,7.49,157.88,3.61
1839,12/27/2022 15:06:04,7.57,157.88,3.62
1840,12/27/2022 15:21:04,7.62,157.90,3.62
1841,12/27/2022 15:36:04,7.67,157.88,3.62
1842,12/27/2022 15:51:04,7.72,157.88,3.62
1843,12/27/2022 16:06:04,7.77,157.93,3.62
1844,12/27/2022 16:21:04,7.82,157.94,3.62
1845,12/27/2022 16:36:04,7.87,157.97,3.62
1846,12/27/2022 16:51:04,7.90,157.97,3.62
1847,12/27/2022 17:06:04,7.95,158.00,3.62
1848,12/27/2022 17:21:04,8.00,158.04,3.62
1849,12/27/2022 17:36:04,8.02,157.99,3.62
1850,12/27/2022 17:51:04,8.07,158.02,3.62
1851,12/27/2022 18:06:04,8.09,158.02,3.62
1852,12/27/2022 18:21:04,8.14,158.08,3.62
1853,12/27/2022 18:36:04,8.17,158.13,3.62
1854,12/27/2022 18:51:04,8.19,158.18,3.62
1855,12/27/2022 19:06:04,8.22,158.16,3.62
1856,12/27/2022 19:21:04,8.22,158.15,3.62
1857,12/27/2022 19:36:04,8.19,158.16,3.62
1858,12/27/2022 19:51:04,8.14,158.49,3.61
1859,12/27/2022 20:06:04,8.12,158.50,3.61
1860,12/27/2022 20:21:04,8.07,158.35,3.61
1861,12/27/2022 20:36:04,8.05,158.22,3.61
1862,12/27/2022 20:51:04,8.02,158.16,3.62
1863,12/27/2022 21:06:04,7.97,158.16,3.62
1864,12/27/2022 21:21:04,7.97,158.19,3.61
1865,12/27/2022 21:36:04,7.95,158.15,3.62
1866,12/27/2022 21:51:04,7.92,158.27,3.61
1867,12/27/2022 22:06:04,7.90,158.25,3.61
1868,12/27/2022 22:21:04,7.84,158.33,3.61
1869,12/27/2022 22:36:04,7.82,158.29,3.61
1870,12/27/2022 22:51:04,7.79,158.41,3.61
1871,12/27/2022 23:06:04,7.74,158.41,3.61
1872,12/27/2022 23:21:04,7.72,158.35,3.61
1873,12/27/2022 23:36:04,7.69,158.33,3.61
1874,12/27/2022 23:51:04,7.64,158.27,3.61
1875,12/28/2022 00:06:04,7.59,158.33,3.61
1876,12/28/2022 00:21:04,7.57,158.25,3.61
1877,12/28/2022 00:36:04,7.54,158.24,3.61
1878,12/28/2022 00:51:04,7.49,158.30,3.61
1879,12/28/2022 01:06:04,7.44,158.32,3.61
1880,12/28/2022 01:21:04,7.42,158.24,3.61
1881,12/28/2022 01:36:04,7.37,158.30,3.61
1882,12/28/2022 01:51:04,7.34,158.15,3.61
1883,12/28/2022 02:06:04,7.29,158.22,3.61
1884,12/28/2022 02:21:04,7.24,158.19,3.61
1885,12/28/2022 02:36:04,7.22,158.16,3.61
1886,12/28/2022 02:51:04,7.19,158.11,3.61
1887,12/28/2022 03:06:04,7.14,158.19,3.60
1888,12/28/2022 03:21:04,7.12,158.18,3.60
1889,12/28/2022 03:36:04,7.07,158.07,3.61
1890,12/28/2022 03:51:04,7.04,158.08,3.61
1891,12/28/2022 04:06:04,7.02,158.00,3.61
1892,12/28/2022 04:21:04,6.96,157.99,3.61
1893,12/28/2022 04:36:04,6.91,157.99,3.61
1894,12/28/2022 04:51:04,6.86,158.00,3.60
1895,12/28/2022 05:06:04,6.84,157.93,3.61
1896,12/28/2022 05:21:04,6.81,157.85,3.61
1897,12/28/2022 05:36:04,6.79,157.82,3.61
1898,12/28/2022 05:51:04,6.76,157.83,3.61
1899,12/28/2022 06:06:04,6.74,157.79,3.61
1900,12/28/2022 06:21:04,6.71,157.77,3.61
1901,12/28/2022 06:36:04,6.69,157.80,3.61
1902,12/28/2022 06:51:04,6.66,157.65,3.61
1903,12/28/2022 07:06:04,6.64,157.60,3.61
1904,12/28/2022 07:21:04,6.61,157.61,3.61
1905,12/28/2022 07:36:04,6.59,157.55,3.61
1906,12/28/2022 07:51:04,6.56,157.55,3.61
1907,12/28/2022 08:06:04,6.53,157.54,3.61
1908,12/28/2022 08:21:04,6.53,157.43,3.61
1909,12/28/2022 08:36:04,6.53,157.38,3.61
1910,12/28/2022 08:51:04,6.53,157.32,3.61
1911,12/28/2022 09:06:04,6.56,157.30,3.61
1912,12/28/2022 09:21:04,6.59,157.29,3.61
1913,12/28/2022 09:36:04,6.61,157.33,3.61
1914,12/28/2022 09:51:04,6.66,157.40,3.61
1915,12/28/2022 10:06:04,6.69,157.44,3.61
1916,12/28/2022 10:21:04,6.76,157.57,3.61
1917,12/28/2022 10:36:04,6.84,157.49,3.61
1918,12/28/2022 10:51:04,6.89,157.57,3.61
1919,12/28/2022 11:06:04,6.96,157.68,3.61
1920,12/28/2022 11:21:04,7.04,157.74,3.61
1921,12/28/2022 11:36:04,7.12,157.74,3.61
1922,12/28/2022 11:51:04,7.22,157.82,3.61
1923,12/28/2022 12:06:04,7.37,158.18,3.61
1924,12/28/2022 12:21:04,7.44,158.07,3.61
1925,12/28/2022 12:36:04,7.52,157.94,3.61
1926,12/28/2022 12:51:04,7.59,157.94,3.61
1927,12/28/2022 13:06:04,7.67,157.91,3.62
1928,12/28/2022 13:21:04,7.74,157.86,3.62
1929,12/28/2022 13:36:04,7.79,157.74,3.62
1930,12/28/2022 13:51:04,7.87,157.63,3.62
1931,12/28/2022 14:06:04,7.92,157.38,3.63
1932,12/28/2022 14:21:04,8.00,157.88,3.62
1933,12/28/2022 14:36:04,8.05,157.99,3.62
1934,12/28/2022 14:51:04,8.12,157.97,3.62
1935,12/28/2022 15:06:04,8.19,157.96,3.62
1936,12/28/2022 15:21:04,8.24,157.93,3.62
1937,12/28/2022 15:36:04,8.32,157.88,3.62
1938,12/28/2022 15:51:04,8.37,157.75,3.63
1939,12/28/2022 16:06:04,8.42,157.79,3.63
1940,12/28/2022 16:21:04,8.47,157.75,3.63
1941,12/28/2022 16:36:04,8.52,157.75,3.63
1942,12/28/2022 16:51:04,8.57,157.74,3.63
1943,12/28/2022 17:06:04,8.62,157.72,3.63
1944,12/28/2022 17:21:04,8.67,157.72,3.63
1945,12/28/2022 17:36:04,8.72,157.69,3.63
1946,12/28/2022 17:51:04,8.77,157.71,3.63
1947,12/28/2022 18:06:04,8.79,157.71,3.63
1948,12/28/2022 18:21:04,8.84,157.69,3.63
1949,12/28/2022 18:36:04,8.89,157.69,3.63
1950,12/28/2022 18:51:04,8.92,157.63,3.64
1951,12/28/2022 19:06:04,8.97,157.68,3.64
1952,12/28/2022 19:21:04,8.99,157.72,3.64
1953,12/28/2022 19:36:04,9.01,157.82,3.63
1954,12/28/2022 19:51:04,9.06,157.83,3.63
1955,12/28/2022 20:06:04,9.09,157.86,3.63
1956,12/28/2022 20:21:04,9.11,157.90,3.63
1957,12/28/2022 20:36:04,9.14,157.96,3.63
1958,12/28/2022 20:51:04,9.16,158.02,3.63
1959,12/28/2022 21:06:04,9.19,158.07,3.63
1960,12/28/2022 21:21:04,9.21,158.11,3.63
1961,12/28/2022 21:36:04,9.24,158.18,3.63
1962,12/28/2022 21:51:04,9.26,158.22,3.63
1963,12/28/2022 22:06:04,9.29,158.24,3.63
1964,12/28/2022 22:21:04,9.29,158.33,3.63
1965,12/28/2022 22:36:04,9.31,158.38,3.63
1966,12/28/2022 22:51:04,9.31,158.47,3.63
1967,12/28/2022 23:06:04,9.31,158.55,3.62
1968,12/28/2022 23:21:04,9.34,158.61,3.62
1969,12/28/2022 23:36:04,9.34,158.68,3.62
1970,12/28/2022 23:51:04,9.34,158.77,3.62
1971,12/29/2022 00:06:04,9.31,158.80,3.62
1972,12/29/2022 00:21:04,9.31,158.82,3.62
1973,12/29/2022 00:36:04,9.31,158.82,3.62
1974,12/29/2022 00:51:04,9.29,158.82,3.62
1975,12/29/2022 01:06:04,9.29,158.85,3.62
1976,12/29/2022 01:21:04,9.29,159.00,3.62
1977,12/29/2022 01:36:04,9.26,159.05,3.61
1978,12/29/2022 01:51:04,9.26,158.97,3.62
1979,12/29/2022 02:06:04,9.26,158.74,3.62
1980,12/29/2022 02:21:04,9.24,158.58,3.62
1981,12/29/2022 02:36:04,9.24,158.40,3.63
1982,12/29/2022 02:51:04,9.21,158.32,3.63
1983,12/29/2022 03:06:04,9.21,158.30,3.63
1984,12/29/2022 03:21:04,9.21,158.22,3.63
1985,12/29/2022 03:36:04,9.19,158.15,3.63
1986,12/29/2022 03:51:04,9.19,158.08,3.63
1987,12/29/2022 04:06:04,9.16,158.00,3.63
1988,12/29/2022 04:21:04,9.16,157.94,3.63
1989,12/29/2022 04:36:04,9.16,157.96,3.63
1990,12/29/2022 04:51:04,9.16,157.97,3.63
1991,12/29/2022 05:06:04,9.14,157.94,3.63
1992,12/29/2022 05:21:04,9.14,157.91,3.63
1993,12/29/2022 05:36:04,9.14,157.93,3.63
1994,12/29/2022 05:51:04,9.11,157.83,3.63
1995,12/29/2022 06:06:04,9.11,157.86,3.63
1996,12/29/2022 06:21:04,9.11,157.97,3.63
1997,12/29/2022 06:36:04,9.09,157.99,3.63
1998,12/29/2022 06:51:04,9.09,157.97,3.63
1999,12/29/2022 07:06:04,9.09,157.91,3.63
2000,12/29/2022 07:21:04,9.06,157.86,3.63
2001,12/29/2022 07:36:04,9.06,157.90,3.63
2002,12/29/2022 07:51:04,9.06,157.86,3.63
2003,12/29/2022 08:06:04,9.06,157.90,3.63
2004,12/29/2022 08:21:04,9.06,157.85,3.63
2005,12/29/2022 08:36:04,9.06,157.80,3.63
2006,12/29/2022 08:51:04,9.06,157.82,3.63
2007,12/29/2022 09:06:04,9.09,157.94,3.63
2008,12/29/2022 09:21:04,9.11,158.02,3.63
2009,12/29/2022 09:36:04,9.14,158.15,3.63
2010,12/29/2022 09:51:04,9.16,158.33,3.63
2011,12/29/2022 10:06:04,9.19,158.43,3.62
2012,12/29/2022 10:21:04,9.21,158.46,3.62
2013,12/29/2022 10:36:04,9.26,158.60,3.62
2014,12/29/2022 10:51:04,9.31,158.63,3.62
2015,12/29/2022 11:06:04,9.36,158.63,3.62
2016,12/29/2022 11:21:04,9.41,158.61,3.62
2017,12/29/2022 11:36:04,9.46,158.71,3.62
2018,12/29/2022 11:51:04,9.53,158.82,3.62
2019,12/29/2022 12:06:04,9.58,158.85,3.62
2020,12/29/2022 12:21:04,9.63,158.90,3.62
2021,12/29/2022 12:36:04,9.68,158.90,3.62
2022,12/29/2022 12:51:04,9.76,158.86,3.62
2023,12/29/2022 13:06:04,9.80,158.82,3.62
2024,12/29/2022 13:21:04,9.85,158.82,3.63
2025,12/29/2022 13:36:04,9.90,158.83,3.63
2026,12/29/2022 13:51:04,9.95,158.82,3.63
2027,12/29/2022 14:06:04,10.00,158.82,3.63
2028,12/29/2022 14:21:04,10.05,158.94,3.63
2029,12/29/2022 14:36:04,10.10,158.94,3.63
2030,12/29/2022 14:51:04,10.15,158.97,3.63
2031,12/29/2022 15:06:04,10.20,159.00,3.63
2032,12/29/2022 15:21:04,10.25,159.10,3.63
2033,12/29/2022 15:36:04,10.30,159.21,3.62
2034,12/29/2022 15:51:04,10.32,159.33,3.62
2035,12/29/2022 16:06:04,10.37,159.44,3.62
2036,12/29/2022 16:21:04,10.39,159.57,3.62
2037,12/29/2022 16:36:04,10.44,159.74,3.62
2038,12/29/2022 16:51:04,10.47,159.86,3.61
2039,12/29/2022 17:06:04,10.52,160.04,3.61
2040,12/29/2022 17:21:04,10.54,160.21,3.61
2041,12/29/2022 17:36:04,10.57,160.33,3.61
2042,12/29/2022 17:51:04,10.61,160.47,3.60
2043,12/29/2022 18:06:04,10.64,160.63,3.60
2044,12/29/2022 18:21:04,10.66,160.75,3.60
2045,12/29/2022 18:36:04,10.69,160.85,3.60
2046,12/29/2022 18:51:04,10.71,160.94,3.60
2047,12/29/2022 19:06:04,10.74,161.02,3.60
2048,12/29/2022 19:21:04,10.79,161.05,3.60
2049,12/29/2022 19:36:04,10.81,161.11,3.60
2050,12/29/2022 19:51:04,10.81,161.08,3.60
2051,12/29/2022 20:06:04,10.83,161.13,3.59
2052,12/29/2022 20:21:04,10.86,161.16,3.59
2053,12/29/2022 20:36:04,10.88,161.15,3.60
2054,12/29/2022 20:51:04,10.91,161.10,3.60
2055,12/29/2022 21:06:04,10.93,161.07,3.60
2056,12/29/2022 21:21:04,10.96,161.04,3.60
2057,12/29/2022 21:36:04,10.96,160.96,3.60
2058,12/29/2022 21:51:04,10.98,160.99,3.60
2059,12/29/2022 22:06:04,11.00,160.99,3.60
2060,12/29/2022 22:21:04,11.00,160.96,3.60
2061,12/29/2022 22:36:04,11.03,160.96,3.60
2062,12/29/2022 22:51:04,11.05,161.04,3.60
2063,12/29/2022 23:06:04,11.05,161.08,3.60
2064,12/29/2022 23:21:04,11.08,161.05,3.60
2065,12/29/2022 23:36:04,11.08,161.05,3.60
2066,12/29/2022 23:51:04,11.08,161.00,3.60
2067,12/30/2022 00:06:04,11.10,160.99,3.60
2068,12/30/2022 00:21:04,11.10,161.02,3.60
2069,12/30/2022 00:36:04,11.10,160.99,3.60
2070,12/30/2022 00:51:04,11.13,160.97,3.60
2071,12/30/2022 01:06:04,11.13,160.41,3.61
2072,12/30/2022 01:21:04,11.13,161.00,3.60
2073,12/30/2022 01:36:04,11.13,161.05,3.60
2074,12/30/2022 01:51:04,11.13,161.04,3.60
2075,12/30/2022 02:06:04,11.13,161.05,3.60
2076,12/30/2022 02:21:04,11.10,161.08,3.60
2077,12/30/2022 02:36:04,11.10,161.10,3.60
2078,12/30/2022 02:51:04,11.08,161.05,3.60
2079,12/30/2022 03:06:04,11.08,161.00,3.60
2080,12/30/2022 03:21:04,11.05,160.86,3.60
2081,12/30/2022 03:36:04,11.03,160.57,3.61
2082,12/30/2022 03:51:04,11.03,160.22,3.61
2083,12/30/2022 04:06:04,11.00,159.96,3.62
2084,12/30/2022 04:21:04,10.98,159.82,3.62
2085,12/30/2022 04:36:04,10.96,160.04,3.62
2086,12/30/2022 04:51:04,10.93,160.49,3.61
2087,12/30/2022 05:06:04,10.91,160.66,3.60
2088,12/30/2022 05:21:04,10.88,160.66,3.60
2089,12/30/2022 05:36:04,10.86,160.65,3.60
2090,12/30/2022 05:51:04,10.83,160.40,3.61
2091,12/30/2022 06:06:04,10.83,160.24,3.61
2092,12/30/2022 06:21:04,10.81,160.00,3.62
2093,12/30/2022 06:36:04,10.79,159.88,3.62
2094,12/30/2022 06:51:04,10.76,159.68,3.62
2095,12/30/2022 07:06:04,10.74,159.50,3.62
2096,12/30/2022 07:21:04,10.71,159.33,3.63
2097,12/30/2022 07:36:04,10.71,159.18,3.63
2098,12/30/2022 07:51:04,10.69,159.04,3.63
2099,12/30/2022 08:06:04,10.69,159.08,3.63
2100,12/30/2022 08:21:04,10.66,158.97,3.63
2101,12/30/2022 08:36:04,10.66,158.94,3.63
2102,12/30/2022 08:51:04,10.66,158.88,3.63
2103,12/30/2022 09:06:04,10.66,159.00,3.63
2104,12/30/2022 09:21:04,10.66,159.00,3.63
2105,12/30/2022 09:36:04,10.69,159.16,3.63
2106,12/30/2022 09:51:04,10.69,159.18,3.63
2107,12/30/2022 10:06:04,10.71,159.22,3.63
2108,12/30/2022 10:21:04,10.74,159.30,3.63
2109,12/30/2022 10:36:04,10.76,159.30,3.63
2110,12/30/2022 10:51:04,10.81,159.32,3.63
2111,12/30/2022 11:06:04,10.83,159.33,3.63
2112,12/30/2022 11:21:04,10.86,159.36,3.63
2113,12/30/2022 11:36:04,10.91,159.44,3.63
2114,12/30/2022 11:51:04,10.96,159.47,3.63
2115,12/30/2022 12:06:04,11.00,159.55,3.63
2116,12/30/2022 12:21:04,11.05,159.63,3.62
2117,12/30/2022 12:36:04,11.10,159.74,3.62
2118,12/30/2022 12:51:04,11.15,159.79,3.62
2119,12/30/2022 13:06:04,11.20,159.85,3.62
2120,12/30/2022 13:21:04,11.25,159.90,3.62
2121,12/30/2022 13:36:04,11.27,159.94,3.62
2122,12/30/2022 13:51:04,11.32,159.99,3.62
2123,12/30/2022 14:06:04,11.37,160.05,3.62
2124,12/30/2022 14:21:04,11.42,160.18,3.62
2125,12/30/2022 14:36:04,11.44,160.29,3.62
2126,12/30/2022 14:51:04,11.49,160.47,3.61
2127,12/30/2022 15:06:04,11.54,160.58,3.61
2128,12/30/2022 15:21:04,11.56,160.69,3.61
2129,12/30/2022 15:36:04,11.61,160.82,3.61
2130,12/30/2022 15:51:04,11.66,160.94,3.61
2131,12/30/2022 16:06:04,11.69,161.07,3.61
