sample,eem_location,abs_location,dilution
B1S45GW5_05302024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/06102024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/06102024/B1S45GW5_05302024.csv,6
B1S55GW6_05302024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/06102024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/06102024/B1S55GW6_05302024.csv,6
B1S66GW3_05302024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/06102024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/06102024/B1S66GW3_05302024.csv,6
B2S105_05302024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/06102024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/06102024/B2S105_05302024.csv,6
B2S116_05302024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/06102024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/06102024/B2S116_05302024.csv,6
B2S1213_05302024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/06102024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/06102024/B2S1213_05302024.csv,6
B2S79GW1_05302024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/06102024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/06102024/B2S79GW1_05302024.csv,6
B2S89GW4_05302024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/06102024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/06102024/B2S89GW4_05302024.csv,6
B2S99GW5_05302024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/06102024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/06102024/B2S99GW5_05302024.csv,6
B2S99GW5_05302024_blank,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/06102024,NA,1
B1S115GW7_07112024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/07232024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/07232024/B1S115GW7_07112024.csv,6
B1S127_07112024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/07232024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/07232024/B1S127_07112024.csv,6
B1S135_07112024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/07232024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/07232024/B1S135_07112024.csv,6
B1S145-2_06142024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/07232024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/07232024/B1S145-2_06142024.csv,6
B1S1515_07112024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/07232024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/07232024/B1S1515_07112024.csv,6
B1S15GW3_06192024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/07232024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/07232024/B1S15GW3_06192024.csv,6
B1S166GW3_07112024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/07232024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/07232024/B1S166GW3_07112024.csv,6
B1S25GW6_07112024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/07232024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/07232024/B1S25GW6_07112024.csv,6
B1S36GW4_07112024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/07232024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/07232024/B1S36GW4_07112024.csv,6
B1S46a__07112024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/07232024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/07232024/B1S46a__07112024.csv,6
B1S59GW2_07112024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/07232024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/07232024/B1S59GW2_07112024.csv,6
B1S66_07112024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/07232024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/07232024/B1S66_07112024.csv,6
B1S75GW3_07112024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/07232024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/07232024/B1S75GW3_07112024.csv,6
B1S86GW2_07112024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/07232024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/07232024/B1S86GW2_07112024.csv,6
B1S96GW1_07112024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/07232024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/07232024/B1S96GW1_07112024.csv,6
B2S175GW4_07112024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/07232024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/07232024/B2S175GW4_07112024.csv,6
B2S195GW7_06192024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/07232024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/07232024/B2S195GW7_06192024.csv,6
B2S205GW1_07112024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/07232024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/07232024/B2S205GW1_07112024.csv,6
B2S239GW2_06202024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/07232024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/07232024/B2S239GW2_06202024.csv,6
B2S249GW3_07112024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/07232024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/07232024/B2S249GW3_07112024.csv,6
B2S266GW2_06202024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/07232024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/07232024/B2S266GW2_06202024.csv,6
B2S305GW5_07112024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/07232024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/07232024/B2S305GW5_07112024.csv,6
B2S315GW5_06192024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/07232024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/07232024/B2S315GW5_06192024.csv,6
B2S325-4_06142024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/07232024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/07232024/B2S325-4_06142024.csv,6
B2S325-4_06142024_blank,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/07232024,NA,1
B1S1S3_07042023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/07262023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/07262023/B1S1S3_07042023.csv,6
B1S2S5_07042023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/07262023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/07262023/B1S2S5_07042023.csv,6
B1S2S6_07072023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/07262023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/07262023/B1S2S6_07072023.csv,6
B1S3S5a_07042023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/07262023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/07262023/B1S3S5a_07042023.csv,6
B1S3S6a_07072023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/07262023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/07262023/B1S3S6a_07072023.csv,6
B2S10S15_07042023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/07262023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/07262023/B2S10S15_07042023.csv,6
B2S4S7_07072023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/07262023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/07262023/B2S4S7_07072023.csv,6
B2S5S9_07072023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/07262023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/07262023/B2S5S9_07072023.csv,6
B2S8S13_07072023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/07262023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/07262023/B2S8S13_07072023.csv,6
B2S9S14_07042023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/07262023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/07262023/B2S9S14_07042023.csv,6
B2S9S14_07042023_blank,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/07262023,NA,1
B1S105GW7_07292024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/08082024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/08082024/B1S105GW7_07292024.csv,6
B1S116_07292024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/08082024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/08082024/B1S116_07292024.csv,6
B1S13_08012024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/08082024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/08082024/B1S13_08012024.csv,6
B1S25_07292024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/08082024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/08082024/B1S25_07292024.csv,6
B1S35a_07292024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/08082024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/08082024/B1S35a_07292024.csv,6
B1S45GW1_07292024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/08082024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/08082024/B1S45GW1_07292024.csv,6
B1S55GW2_07292024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/08082024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/08082024/B1S55GW2_07292024.csv,6
B1S65GW3_07292024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/08082024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/08082024/B1S65GW3_07292024.csv,6
B1S75GW4_07292024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/08082024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/08082024/B1S75GW4_07292024.csv,6
B1S85GW5_07292024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/08082024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/08082024/B1S85GW5_07292024.csv,6
B1S95GW6_07292024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/08082024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/08082024/B1S95GW6_07292024.csv,6
B2S126a_07272024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/08082024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/08082024/B2S126a_07272024.csv,6
B2S136GW1_07292024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/08082024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/08082024/B2S136GW1_07292024.csv,6
B2S146GW2_07292024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/08082024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/08082024/B2S146GW2_07292024.csv,6
B2S156GW3_07292024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/08082024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/08082024/B2S156GW3_07292024.csv,6
B2S166GW4_07292024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/08082024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/08082024/B2S166GW4_07292024.csv,6
B2S179_07292024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/08082024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/08082024/B2S179_07292024.csv,6
B2S189_08012024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/08082024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/08082024/B2S189_08012024.csv,6
B2S199GW1_07292024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/08082024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/08082024/B2S199GW1_07292024.csv,6
B2S209GW2_07292024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/08082024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/08082024/B2S209GW2_07292024.csv,6
B2S219GW3_07292024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/08082024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/08082024/B2S219GW3_07292024.csv,6
B2S2213_08012024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/08082024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/08082024/B2S2213_08012024.csv,6
B2S2213_08012024_blank,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/08082024,NA,1
B1S1S3_08022023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/08222023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/08222023/B1S1S3_08022023.csv,6
B1S2S5_08022023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/08222023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/08222023/B1S2S5_08022023.csv,6
B1S3S5a_08022023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/08222023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/08222023/B1S3S5a_08022023.csv,6
B2S4S6_08022023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/08222023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/08222023/B2S4S6_08022023.csv,6
B2S5S6a_08022023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/08222023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/08222023/B2S5S6a_08022023.csv,6
B2S6s7,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/08222023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/08222023/B2S6s7.csv,6
B2S6S7_08022023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/08222023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/08222023/B2S6S7_08022023.csv,6
B3S7S9_08022023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/08222023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/08222023/B3S7S9_08022023.csv,6
B3S8S13_08022023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/08222023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/08222023/B3S8S13_08022023.csv,6
B3S9S14_08022023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/08222023,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/08222023/B3S9S14_08022023.csv,6
B3S9S14_08022023_blank,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/08222023,NA,1
B1S106_082324,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/09102024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/09102024/B1S106_082324.csv,6
B1S116GW3_083024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/09102024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/09102024/B1S116GW3_083024.csv,6
B1S129GW2_083024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/09102024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/09102024/B1S129GW2_083024.csv,6
B1S17_082324,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/09102024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/09102024/B1S17_082324.csv,6
B1S213_082324,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/09102024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/09102024/B1S213_082324.csv,6
B1S37_082324,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/09102024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/09102024/B1S37_082324.csv,6
B1S49_082324,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/09102024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/09102024/B1S49_082324.csv,6
B1S515_082324,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/09102024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/09102024/B1S515_082324.csv,6
B1S63_082324,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/09102024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/09102024/B1S63_082324.csv,6
B1S76a_082324,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/09102024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/09102024/B1S76a_082324.csv,6
B1S85_082324,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/09102024,C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/09102024/B1S85_082324.csv,6
